Index,Comment
626,"dùng 2 ngày thấy được, sôi nhanh, mẫu mã đẹp. Trừ 1 sao vì nắp kiểu hơi khó mở."
627,nắp bị lỏng....................
628,ko mở được nắp. bình thì lỏng lẻo ko chắc chắn
629,kiểu mở nắp bằng lực không thích lắm
630,Bình nấu nước vấn sôi mà nhìn hơi lởm 
631,"Sản phẩm chạy OK, nắp mở gắt, mở khó khăn, đóng mở khá bất tiện"
632,"không vấn đề gì,giao hang nhanh"
633,bình y ảnh đun nhanh còn độ bền đánh giá sau 
634,"đế nhỏ không vững, nhìn hàng không chất lượng"
635,nắp khá lỏng lẽo..............
636,Giá thành tương đương với chất lượng
637,Hàng xài tốt
638,Mình muốn trả hàng vì hàng xước và lỗi!
639,"Giao hàng chậm, đóng gói không cẩn thận"
640,Ấm hoàn thiện chưa đẹp. Đun nc sôi nhanh
641,Hàng giao nhanh. Đóng gói cẩn thận. Nhu hình
642,Đun nước cùng với lá cây  có thể bị tràn ra
643,"phần đế hơi nhỏ, thiết kế đẹp"
644,"cách nhiệt ko tốt, nhựa kém chất lượng"
645,nắp bình đóng mở ko được tốt
646,Ấm mua dùng 2 tháng đã hư rồi
647,Chưa dùng nhưng cho 4 thương hiệu
648,K có bấm bật nắp lên
649,ruột nhôm không sáng như hình.
650,khó mở nắp...su dung lâu sợ gãy
651,cách mở nắp bình như thế nào vậy?
652,ngoài nhin ko đẹp bằng trong hình
653,Dây nguồn cắm điện quá ngắn bất tiện.
654,dễ bị trào
655,hàng chất lượng bt. lắp k có chỗ bật ra phải lấy tay cậy lắp lên đây là điểm trừ.
656,sài cũng ok nhưng không có nút bật nắp nên mở hơi bất tiện
657,"Mở nắp hơi khó, khi mở nắp dễ bị rớt nước nóng vào tay"
658,"Đang dùng, cảm thấy ổn,...."
659,Chán và thất vọng ko đc như quảng cáo
660,Năp hơi kho mơ.
661,"Nắp bình k có nút ấn để mở, phải nắm giật ra hơi bất tiện. Bình đun k ồn, tốt"
662,Cũng tạm thôi
663,"nhìn sản phẩm chắc chắn, đã nấu nước, nhưng giữ nhiệt không như mong muốn"
664,Dây hơi ngắn 1 xíu
665,Bình đun nước mau sôi nhưng nắp bình hơi khó mở
666,tốt. giao hàng nhanh
667,Bình đẹp mẫu mã chắc chắn. Tôi nhận được hàng rất thích
668,nắp cứng quá.nên cho
669,Oke
670,"Hàng màu cũng đẹp, tiki giao hàng nhanh"
671,Bình ko đẹp như mình nghĩ
672,thiết kế nắp khó mở
673,Nắp ấm thiết kế mở rất khó.
674,"Nắp đóng không kín, đổ nước tràn ra vành nắp.."
675,Sử dụng tốt. chỉ có nắp đóng ra vào hơi khó
676,"âm thanh khi đun kêu hơi to, xài ok."
677,mình mua dùng đc 2 tháng bị cháy mất tiêu
678,ko có nút mở nắp
679,"Hơi ồn, lâu nóng"
