Index,Comment
707,"Sản phẩm không tốt, bị lỗi ở miệng nắp, nắp bị hỡ. Đề nghị đổi trả sản phẩm."
708,"Bình bị chảy nước do lớp kim loại và nhựa dễ bị hở sau thời gian sử dụng. Nước sẽ chảy vào giữ 2 lớp này rồi chảy ra ngoài.
Mình rất thích sử dụng hàng xủa Lock & Lock, rieng sản phẩm này cần xem lại!"
709,"Bình nhẹ. Nhìn k xịn như ảnh. Mình mua được giảm giá nên thấy ok với mức giá 300k. 
Mình đánh giá k đáng tiền ở mức 700k"
710,"giao hàng lâu, đóng gói ổn, chưa biết độ bền ra sao nhưng xài thấy đun 1.7 lít trong 5 phút, tiếng kêu to trong lúc đun"
711,Đế ấm bị nứt đợi shop liên hệ với mình
712,shop ơi shop giao hàng có kiểm tra ko vậy ạ????
713,Có vệt ố không rõ nguyên nhân
714,"nhìn ấm thì khá là đẹp nhưng mình dùng được chưa được 2 tuần thì bị gãy mấy cái chốt ở nắp mở bình, nhưng vẫn xài tốt."
715,"Đóng gói làm mình thất vọng quá
Những lần truoc mua hàng dc đóng gói rất cẩn thận"
716,sản phẩm bị vỡ. chắc do vận chuyển
717,"Đóng gói cẩu thả, hàng giao về bị bể"
718,"Bình bị nứt bể, yêu cầu bên bán đổi trả hàng."
719,"Ngày 2/1/2023 mua. Nay là 4/6/23 đã không còn hoạt động, phải mang đi bảo hành."
720,cũng bình thường thôi nhưng nhìn cái made in china làm mình k ưng cho lắm
721,"Đun sôi nhanh, giống như giới thiệu, oke"
722,"Hài lòng
Sản phẩm đẹp mắt- sôi nhanh. Nhẹ
Cảm giác lớp inox bên trong hơi nhẹ. 
Mới dùng ko biết bền không. Thanks tiki giao hàng rất nhanh . Mua giá 374k."
723,đóng góp hàng móp méo. may không vỡ. ấm nhanh sôi. phần nhựa ngoài mỏng quá  không chắc chắn
724,Nắp ấm khó mở rất dễ bị gẫy trong quá trình sử dụng
725,"sp đóng gói cẩn thận, bình đun tiếng hơi ồn,, phần nắp nhựa hơi khó mở, độ bền thì chờ thời gian sử dụng mới biết được"
726,"Bình đẹp nhưng có 1 nhược điểm ko có nút mở nắp, phải kéo nắp ngược lên"
727,Không thấy ly như trong hình.
728,Giao hàng nhanh. Nhìn chắc chắn tiếng kêu hơi to
729,mình vừa nhận hàng đã vỡ nắp gửi tiki xem giúp để đổi lại giúp mình nhé
730,K được tốt lắm. Rót nước bị tràn ra hai bên mép dễ bị phỏng
731,Thiết kế lỗ thoát nước không khoa học. Lúc mang nước nóng mà nghiêng tay nước theo lỗ thoát nước phía trên chảy ra tay cầm. Mua về 1 tuần bị bỏng tay 2 lần.  Đã tiễn em nó ra thùng rác.
732,"Hàng đúng mô tả, nhưng phần nắp hơi khó mở và phần đế bình có vẻ hơi chông chênh"
733,"Bình rất đẹp chưa đun nước nên chưa nhận xét được :)
Tiki vui lòng xuất hóa đơn VAT gửi về email ***.
Cám ơn nhiều!"
734,"Giao hàng quá chậm trễ, đóng hàng thì sơ Sài
Hàng giao ko thấy gọi mà báo trên app là giao hàng lần 1 ko thành công
Hơi thất vọng về phục vụ bên tiki"
735,bình đẹp chắc chắn tuy nhiên nắp bình mở phải dùng 2 tay còn lại ok
736,Sao trong hình có ghi được tặng nồi hấp lò vi sóng mà không thấy tặng vậy shop
737,Tại sao có quà tặng mà cuối cùng khi hàng đến nơi lại không có vậy Tiki?
738,"Sử dụng tốt, bình đẹp, hơi ồn chút"
739,"Mẫu đẹp, sang chảnh, đóng gói cẩn thận! Chất lượng thì chưa *** 😅"
740,"đã nhận bình, bình đẹp, xài tốt nhung không thấy quà tặng theo kèm???"
741,"Sản phẩm chất lượng không tốt, thiết kế lỗi."
742,hàng đóng gói k cẩn thận bị bể nắp ấm. không hài lòng
743,"Nắp sản phẩm mở ra ko thuận tiện lắm, phải lấy tay mà bật ra. Chứ ko có lò xo, nút bấm gì để tự mở"
744,"Giao hàng nhanh, chất lượng tốt"
745,tệ quá. bị sét rồi mới dùng thôi
746,Nắp không thiết kế nút bấm nên phải cẩn thận khi mở.
747,"Ok nhìn đẹp nhưng mới dùng không biết bền không, có điều đun không nhanh lắm"
748,Chưa thấy tiki trading xuất hóa đơn bán hàng. Vui lòng liên hệ để xuất hóa đơn qua email đã đăng ký
749,Hàng đóng gói ok . Chất lượng chưa sd nên chưa biết
750,Chất lượng ấm tốt. Chỉ khó chịu cái nắp ấp phải giật mạnh mới ra. Chứ ko phải bấm vào rồi kéo nhẹ
751,"Không có nút mở nắp, khó mở"
752,Bình chất liệu tốt bên trong lòng bình bằng inox nên an tâm sử dụng. Điểm trừ duy nhất là nắp bình hơi khó mở mỗi lần lấy nước vào.Nhưng nhìn chung vẫn là sp tốt.
753,"Đun sôi nhanh tiếng nhỏ, nhìn đẹp bền thì chưa biết thế nào"
754,Làm ăn như qq. Đặt hơn 2 tháng mới giao. Huỷ ko cho huỷ. Đặt mua thêm *** giờ lain hàng về. Cạch tiki nhé
755,hộp giao bị móp do bên vận chuyển nên cho 4*
756,"sp bị hư hỏng bể vỡ
sp không có nút mở nắp"
757,miếng inox ở đầu rót nước bị cong vênh
758,sao trên hình có tặng quà mà giao hàng ko có quà
759,"Chất liệu bền, Đun sôi nhanh, mẫu mã đẹp"
760,bị lỗi đèn có được đổi lại không ạ?
761,"Bình đẹp, tuy nhiên nắp bình độ hoàn thiện chưa tốt nắm + khi nước sôi phần tay cầm chỗ công tắc khá nóng."
762,"Bình nước cao, chân nhỏ khi đặt lên đế nấu bị lắc có vẻ rủi ro nên không yên tâm lắm"
763,"Không có chốt khóa, nếu sơ sảy rất dễ bị bỏng"
764,"Đun nhanh, chất lượng phải dùng thêm thời gian."
765,Hàng lock&lock thì ok nhưng tiếng kêu khi nấu hơi to xíu. Giảm 1* vì tiếng kêu còn 4*
766,Bị lỗi bên trong ấm ạ đun ạ
767,"Mẫu mã giống hệt cái sunhouse nhà mình đang dùng, chỉ cái là khác tên, chắc cùng một chỗ gia công, đun cũng chậm thế ?"
768,ko thấy quà tặng kèm như quảng cáo!!!
769,"Đun sôi nhanh, mẫu mã đẹp, Nhỏ gọn"
770,ko thấy bình đựng nước khuyến mại đi kèm
771,Mua hôm nay vừa được giảm giá và có quà tặng bình nước nhưng không thấy quà tặng đâu cả !!!
772,"Sản phẩm đẹp, màu sắc sang trọng như hình nhưng có vẻ như nắp khóa của sp mình nhận bị hư, muốn mở phải kéo mạnh nắp lên, không hài lòng lắm :("
773,"Mẫu mã đẹp, đun sôi nhanh"
774,Hàng giao bị vỡ k thể sử dụng
775,cần đổi hàng vi hàng bị móp
776,"Giao hàng nhanh, mẫu mã đẹp. Nắp mở hơi khó."
777,"thấy đế cắm điện hàng hơi mỏng mảnh,không dày chắc hi vọng là dùng ok"
778,Sao ko thấy tặng hộp nhựa như đã đăng ạ???
779,"mở hơi khó, còn lại ok"
780,"Ấm ok, bị cấn cái miệng ấm."
781,"Xài ổn, nhưng cứ 2 năm là bị hư cái nút bấm."
782,Không khác sản phẩm của Asanzo 1 tí nào. chỉ khác đúng tên thương hiệu. nhưng giá cao gấp đôi!
783,"Vừa nhận hàng ngày 19/3/2021. Sau lần đun nước đầu tiên đã bị sét rồi, mình quá thất vọng về sản phẩm này"
784,Giao thùng rách. Hi vọng bình đun ổn.
785,ok
786,giao hàng nhanh nhưng ko thấy có hàng khuyến mãi kèm theo.
787,"Bình đun hơi ồn, mới sử dụng lần đầu nên chưa kiểm chứng được chất lượng"
788,"Đun sôi nhanh, mẫu mã đẹp, Nhỏ gọn"
789,"Nắp sp đậy ko ổn lắm, còn lại nấu nhanh"
790,"Mẫu mã đẹp, đun sôi nhanh"
791,"Dù đã giử đánh giá là thiếu phiếu bảo hành, nhưng tiki ko giải quyết"
792,Chưa dùng. Vỏ trơn chứ không phải vỏ nhám.
793,Đóng gói sản phẩm không kỹ.
794,"Đun sôi nhanh, mẫu mã đẹp, Nhỏ gọn"
795,"Tạm, ko gì nổi bật ngoài cái tên thương hiệu L&L"
796,"Nắp bình khó mở, không thuận tiện khi sử dụng."
797,giá cả hợp lý
798,mới mua về đã có vết cháy phía trong ấm
799,gỡ nắp trên hơi cứng.caamf nắp lôi mạnh mới lên
800,Bình bị nứt ơ cạnh nhưng lúc nhận ko để ý . Nói chung vẫn sd bình thường
801,"Bình hơi mỏng manh, thành bình khi nước sôi không bị nóng gây bỏng"
802,khá ổn
803,mở nắp hơi khó k như ý cân nhắc khi mua
804,Cầm không được chắc chắn lắm
805,Giao hàng nhanh
806,"Chất liệu bền, Đun sôi nhanh, mẫu mã đẹp, Nhỏ gọn"
807,"Chất liệu bền, Đun sôi nhanh, mẫu mã đẹp, Nhỏ gọn"
808,"Đun sôi nhanh, mẫu mã đẹp, Nhỏ gọn"
809,Ok
810,"Luôn tin tưởng và sử dụng hàng locknlock, nhưng lần này thì phải xem lại, nắp bật thủ công quá bất tiện, bình đun kêu to"
811,"Đúng hàng, giao nhanh, hàng chất lượng"
812,"2 tháng hàng mới đến tay, khiếu nại vòng vòng các kiểu."
813,hàng có giao đâu mà thành công. làm ăn gì kì cuc vậy
814,Chưa sd chưa biết sp êm k..nhưng mẫu mã nhìn cũng ổn
815,"Bình rất mau hư.
Mới sử dụng chưa được bao lâu đã ko vô điện nữa."
816,"dùng đun nước nhanh, chất lượng tốt"
817,Sp chắc chắn
818,Hinh nhìn đẹp. Nhưng ko phai hàng chính hãng của lock&lock
819,Nhìn sản phẩm khá tốt. Chưa xài nên cho 4 sao
820,"giao hàng quá chậm, gần 2 tháng mới nhận dc hàng"
821,"dùng 2 ngày thấy được, sôi nhanh, mẫu mã đẹp. Trừ 1 sao vì nắp kiểu hơi khó mở."
822,nắp bị lỏng....................
823,giao hàng nhanh
824,ko mở được nắp. bình thì lỏng lẻo ko chắc chắn
825,kiểu mở nắp bằng lực không thích lắm
826,Bình nấu nước vấn sôi mà nhìn hơi lởm 😁
827,"Sản phẩm chạy OK, nắp mở gắt, mở khó khăn, đóng mở khá bất tiện"
828,"không vấn đề gì,giao hang nhanh"
829,bình y ảnh đun nhanh còn độ bền đánh giá sau 😁😁😁
830,"đế nhỏ không vững, nhìn hàng không chất lượng"
831,nắp khá lỏng lẽo..............
832,Giá thành tương đương với chất lượng
833,Hàng xài tốt
834,Mình muốn trả hàng vì hàng xước và lỗi!
835,"Giao hàng chậm, đóng gói không cẩn thận"
836,Ấm hoàn thiện chưa đẹp. Đun nc sôi nhanh
837,Hàng giao nhanh. Đóng gói cẩn thận. Nhu hình
838,Đun nước cùng với lá cây  có thể bị tràn ra
839,Đc
840,"phần đế hơi nhỏ, thiết kế đẹp"
841,"cách nhiệt ko tốt, nhựa kém chất lượng"
842,nắp bình đóng mở ko được tốt
843,Ấm mua dùng 2 tháng đã hư rồi
844,Chưa dùng nhưng cho 4* thương hiệu
845,K có bấm bật nắp lên
846,ruột nhôm không sáng như hình.
847,khó mở nắp...su dung lâu sợ gãy
848,ok
849,cách mở nắp bình như thế nào vậy?
850,ngoài nhin ko đẹp bằng trong hình
851,Dây nguồn cắm điện quá ngắn bất tiện.
852,dễ bị trào
853,hàng chất lượng bt. lắp k có chỗ bật ra phải lấy tay cậy lắp lên đây là điểm trừ.
854,sài cũng ok nhưng không có nút bật nắp nên mở hơi bất tiện
855,"Mở nắp hơi khó, khi mở nắp dễ bị rớt nước nóng vào tay"
856,"Đang dùng, cảm thấy ổn,...."
857,Chán và thất vọng ko đc như quảng cáo
858,Nắp hơi khó mở.
859,tốt
860,Hàng tốt
861,hàng dùng tốt
862,"Nắp bình k có nút ấn để mở, phải nắm giật ra hơi bất tiện. Bình đun k ồn, tốt"
863,Cũng tạm thôi
864,"nhìn sản phẩm chắc chắn, đã nấu nước, nhưng giữ nhiệt không như mong muốn"
865,Dây hơi ngắn 1 xíu
866,Bình đun nước mau sôi nhưng nắp bình hơi khó mở
867,ok
868,tốt. giao hàng nhanh
869,Bình đẹp mẫu mã chắc chắn. Tôi nhận được hàng rất thích
870,Ok
871,nắp cứng quá.nên cho
872,Oke
873,"Hàng màu cũng đẹp, tiki giao hàng nhanh"
874,ok
875,Bình ko đẹp như mình nghĩ
876,thiết kế nắp khó mở
877,Nắp ấm thiết kế mở rất khó.
878,"Nắp đóng không kín, đổ nước tràn ra vành nắp.."
879,ok
880,Sử dụng tốt. chỉ có nắp đóng ra vào hơi khó
881,"âm thanh khi đun kêu hơi to, xài ok."
882,mình mua dùng đc 2 tháng bị cháy mất tiêu
883,ko có nút mở nắp
884,"Hơi ồn, lâu nóng"
